subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
23,25,23_25,0.0,-43.11029411764706,122.0,71.322,136.0,-103.91780821917808,125.0,67.48766666666667,73.0,-80.71186440677967,154.0,65.3835,59.0,-121.4,141.0,63.28333333333333,50.0,-46.142857142857146,161.5,61.571666666666665,42.0,-42.794871794871796,169.0,60.553,39.0,53.793103448275865,176.0,54.858333333333334,29.0,42.5,173.0,51.23,28.0,73.0,196.5,45.8425,18.0,76.82352941176471,217.0,38.123333333333335,17.0,157.06666666666666,232.0,31.948,15.0,157.06666666666666,232.0,22.685,15.0,239.64285714285714,233.5,7.246666666666667,14.0,203.69230769230768,232.0,0.0,13.0,175.28571428571428,232.0,0.0,7.0
25,23,23_25,0.0,-43.11029411764706,122.0,31.695666666666668,136.0,-103.91780821917808,125.0,19.619333333333334,73.0,-80.71186440677967,154.0,14.1955,59.0,-121.4,141.0,11.260666666666667,50.0,-46.142857142857146,161.5,8.325833333333334,42.0,-42.794871794871796,169.0,5.694,39.0,53.793103448275865,176.0,5.001666666666667,29.0,42.5,173.0,5.002,28.0,73.0,196.5,5.0025,18.0,76.82352941176471,217.0,5.003333333333333,17.0,157.06666666666666,232.0,5.004,15.0,157.06666666666666,232.0,5.005,15.0,239.64285714285714,233.5,5.006666666666667,14.0,203.69230769230768,232.0,5.01,13.0,175.28571428571428,232.0,5.02,7.0
23,25,23_25,1.0,,,,,27.349206349206348,114.0,75.15633333333334,63.0,-213.5,-82.5,72.533,20.0,-65.91304347826087,118.0,71.692,23.0,-147.5,121.5,69.14,22.0,-154.65,126.5,70.214,20.0,-269.0769230769231,-182.0,68.285,13.0,-259.90909090909093,-182.0,69.876,11.0,-140.05,130.5,72.945,20.0,21.166666666666668,161.5,71.59333333333333,12.0,-89.6923076923077,154.0,70.512,13.0,-347.3333333333333,8.0,69.0,3.0,-683.0,-999.0,69.0,3.0,-146.0,-146.0,45.37,2.0,236.83333333333334,223.5,0.0,6.0
25,23,23_25,1.0,,,,,27.349206349206348,114.0,43.772,63.0,-213.5,-82.5,33.9855,20.0,-65.91304347826087,118.0,27.978,23.0,-147.5,121.5,23.235833333333332,22.0,-154.65,126.5,22.697,20.0,-269.0769230769231,-182.0,11.65,13.0,-259.90909090909093,-182.0,6.386,11.0,-140.05,130.5,5.0,20.0,21.166666666666668,161.5,5.0,12.0,-89.6923076923077,154.0,5.0,13.0,-347.3333333333333,8.0,5.0,3.0,-683.0,-999.0,5.0,3.0,-146.0,-146.0,5.0,2.0,236.83333333333334,223.5,5.0,6.0
23,25,23_25,2.0,,,,,,,,,55.59649122807018,130.0,76.0495,57.0,-132.4090909090909,-3.5,73.604,22.0,-460.5833333333333,-109.5,73.715,12.0,-201.71428571428572,-79.5,71.696,14.0,-385.0833333333333,-173.0,71.13833333333334,12.0,-400.09090909090907,33.0,68.744,11.0,-112.75,-74.5,65.9275,4.0,-322.9,-252.0,70.79333333333334,10.0,-514.3333333333334,-165.0,73.0,6.0,22.363636363636363,169.0,72.89,11.0,-283.0,8.0,70.18666666666667,5.0,-525.0,-525.0,69.0,2.0,707.0,707.0,21.74,1.0
25,23,23_25,2.0,,,,,,,,,55.59649122807018,130.0,46.906,57.0,-132.4090909090909,-3.5,38.75666666666667,22.0,-460.5833333333333,-109.5,35.486666666666665,12.0,-201.71428571428572,-79.5,30.467,14.0,-385.0833333333333,-173.0,23.0,12.0,-400.09090909090907,33.0,22.394,11.0,-112.75,-74.5,14.975,4.0,-322.9,-252.0,5.0,10.0,-514.3333333333334,-165.0,5.0,6.0,22.363636363636363,169.0,5.0,11.0,-283.0,8.0,5.0,5.0,-525.0,-525.0,5.0,2.0,707.0,707.0,5.0,1.0
23,25,23_25,3.0,,,,,,,,,,,,,113.07317073170732,130.0,76.70866666666667,41.0,-19.73076923076923,166.5,73.82333333333334,26.0,-241.0,-123.5,73.37,6.0,137.6,171.0,67.14166666666667,10.0,145.33333333333334,224.0,71.684,9.0,-516.5,-239.0,71.5975,8.0,-89.66666666666667,33.0,65.77666666666667,3.0,45.4,-182.0,66.752,5.0,-338.55555555555554,-322.0,73.0,9.0,238.42857142857142,277.0,73.0,7.0,8.0,8.0,69.0,1.0,-999.0,-999.0,69.0,1.0
25,23,23_25,3.0,,,,,,,,,,,,,113.07317073170732,130.0,48.787333333333336,41.0,-19.73076923076923,166.5,40.94583333333333,26.0,-241.0,-123.5,37.504,6.0,137.6,171.0,23.471666666666668,10.0,145.33333333333334,224.0,23.0,9.0,-516.5,-239.0,23.0,8.0,-89.66666666666667,33.0,18.3,3.0,45.4,-182.0,7.772,5.0,-338.55555555555554,-322.0,5.0,9.0,238.42857142857142,277.0,5.0,7.0,8.0,8.0,5.0,1.0,-999.0,-999.0,5.0,1.0
23,25,23_25,4.0,,,,,,,,,,,,,,,,,157.64705882352942,115.5,78.36,34.0,-49.83870967741935,114.0,72.667,31.0,-267.0,-80.0,76.015,9.0,-231.85714285714286,-79.0,66.734,7.0,145.33333333333334,224.0,70.605,9.0,-516.5,-239.0,70.13,8.0,-388.8333333333333,-272.0,67.332,6.0,-182.0,-182.0,65.19,1.0,-691.2,-339.0,73.0,5.0,-12.4,161.5,72.78,10.0,,,69.0,0.0
25,23,23_25,4.0,,,,,,,,,,,,,,,,,157.64705882352942,115.5,50.48416666666667,34.0,-49.83870967741935,114.0,41.631,31.0,-267.0,-80.0,34.973333333333336,9.0,-231.85714285714286,-79.0,25.566,7.0,145.33333333333334,224.0,23.0,9.0,-516.5,-239.0,23.0,8.0,-388.8333333333333,-272.0,21.788,6.0,-182.0,-182.0,8.465,1.0,-691.2,-339.0,5.0,5.0,-12.4,161.5,5.0,10.0,,,5.0,0.0
