subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
45,44,45_44,0.0,248.59036144578315,239.5,70.646,166.0,254.08080808080808,242.0,69.19866666666667,99.0,223.63076923076923,234.0,67.569,65.0,197.35294117647058,234.0,62.443333333333335,51.0,176.0,234.0,56.45666666666666,45.0,205.45714285714286,240.0,54.038,35.0,214.0,237.0,44.946666666666665,24.0,289.6190476190476,240.0,42.578,21.0,325.84615384615387,234.0,39.455,13.0,413.375,278.0,38.13333333333333,8.0,441.14285714285717,325.0,38.36,7.0,418.0,278.0,38.7,6.0,418.0,278.0,38.88666666666666,6.0,418.0,278.0,38.48,6.0,-60.666666666666664,0.0,41.0,3.0
44,45,45_44,0.0,248.59036144578315,239.5,64.5055,166.0,254.08080808080808,242.0,54.582,99.0,223.63076923076923,234.0,50.1575,65.0,197.35294117647058,234.0,48.738,51.0,176.0,234.0,47.659166666666664,45.0,205.45714285714286,240.0,46.622,35.0,214.0,237.0,44.336666666666666,24.0,289.6190476190476,240.0,43.778,21.0,325.84615384615387,234.0,43.4725,13.0,413.375,278.0,42.96333333333333,8.0,441.14285714285717,325.0,42.704,7.0,418.0,278.0,42.38,6.0,418.0,278.0,42.0,6.0,418.0,278.0,42.0,6.0,-60.666666666666664,0.0,42.0,3.0
45,44,45_44,1.0,,,,,240.47761194029852,216.0,72.09333333333333,67.0,334.89830508474574,333.0,73.372,59.0,314.3541666666667,330.0,75.954,48.0,359.1818181818182,264.0,80.585,33.0,244.83333333333334,231.5,81.1,30.0,132.57142857142858,231.0,67.96666666666667,21.0,79.21428571428571,239.5,65.498,14.0,97.76923076923077,269.0,60.64,13.0,114.3125,237.0,51.76,16.0,213.85714285714286,237.0,46.796,14.0,246.85714285714286,234.0,40.21,7.0,399.5,399.5,37.38,2.0,,,38.92,0.0,896.6666666666666,1217.0,35.96,3.0
44,45,45_44,1.0,,,,,240.47761194029852,216.0,74.429,67.0,334.89830508474574,333.0,66.436,59.0,314.3541666666667,330.0,60.426,48.0,359.1818181818182,264.0,56.135,33.0,244.83333333333334,231.5,53.693,30.0,132.57142857142858,231.0,50.98166666666667,21.0,79.21428571428571,239.5,49.466,14.0,97.76923076923077,269.0,47.9475,13.0,114.3125,237.0,45.71,16.0,213.85714285714286,237.0,44.852,14.0,246.85714285714286,234.0,44.565,7.0,399.5,399.5,43.92666666666667,2.0,,,42.76,0.0,896.6666666666666,1217.0,42.0,3.0
45,44,45_44,2.0,,,,,,,,,165.97619047619048,172.5,70.997,42.0,294.05882352941177,261.5,75.524,34.0,287.7567567567568,333.0,74.00666666666666,37.0,312.29411764705884,333.0,72.458,34.0,364.6666666666667,234.0,84.98333333333333,15.0,179.625,231.5,79.254,16.0,127.0,231.0,69.275,19.0,185.5,185.5,66.9,2.0,-115.0,-10.0,60.996,5.0,81.81818181818181,269.0,55.93,11.0,174.0,234.0,47.32666666666667,9.0,399.5,399.5,37.0,2.0,,,39.7,0.0
44,45,45_44,2.0,,,,,,,,,165.97619047619048,172.5,76.923,42.0,294.05882352941177,261.5,70.46533333333333,34.0,287.7567567567568,333.0,67.195,37.0,312.29411764705884,333.0,63.431,34.0,364.6666666666667,234.0,53.541666666666664,15.0,179.625,231.5,52.97,16.0,127.0,231.0,51.5575,19.0,185.5,185.5,49.88666666666666,2.0,-115.0,-10.0,48.716,5.0,81.81818181818181,269.0,46.065,11.0,174.0,234.0,45.0,9.0,399.5,399.5,44.13,2.0,,,42.0,0.0
45,44,45_44,3.0,,,,,,,,,,,,,185.27272727272728,174.0,68.66266666666667,33.0,275.95652173913044,237.0,73.01833333333333,23.0,365.64,295.0,74.286,25.0,354.6111111111111,391.5,76.18666666666667,18.0,319.35714285714283,231.5,82.946,14.0,181.28571428571428,234.0,85.7925,7.0,127.0,231.0,69.03333333333333,19.0,187.11111111111111,242.0,70.0,9.0,185.5,185.5,65.35,2.0,37.57142857142857,290.0,56.193333333333335,7.0,185.8,234.0,43.42,5.0,,,38.14,0.0
44,45,45_44,3.0,,,,,,,,,,,,,185.27272727272728,174.0,78.39266666666667,33.0,275.95652173913044,237.0,72.6725,23.0,365.64,295.0,69.441,25.0,354.6111111111111,391.5,58.72833333333333,18.0,319.35714285714283,231.5,54.416,14.0,181.28571428571428,234.0,53.29,7.0,127.0,231.0,52.07666666666667,19.0,187.11111111111111,242.0,50.216,9.0,185.5,185.5,49.83,2.0,37.57142857142857,290.0,46.42,7.0,185.8,234.0,45.0,5.0,,,43.52,0.0
45,44,45_44,4.0,,,,,,,,,,,,,,,,,160.67857142857142,164.0,69.16333333333333,28.0,175.26666666666668,206.0,71.998,15.0,256.23809523809524,333.0,71.91,21.0,330.375,410.0,72.75,16.0,411.3076923076923,253.0,82.6825,13.0,357.5,238.0,86.39,6.0,80.63636363636364,158.0,72.24,11.0,187.11111111111111,242.0,70.0,9.0,185.5,185.5,63.8,2.0,230.75,279.5,55.07,8.0,580.0,580.0,37.0,1.0
44,45,45_44,4.0,,,,,,,,,,,,,,,,,160.67857142857142,164.0,78.86583333333333,28.0,175.26666666666668,206.0,74.846,15.0,256.23809523809524,333.0,65.32166666666667,21.0,330.375,410.0,61.392,16.0,411.3076923076923,253.0,54.52,13.0,357.5,238.0,53.053333333333335,6.0,80.63636363636364,158.0,52.876,11.0,187.11111111111111,242.0,50.27,9.0,185.5,185.5,49.77333333333333,2.0,230.75,279.5,45.0,8.0,580.0,580.0,44.0,1.0
