subID,partnerID,dyad,bin_num,gap_length_mean_1,gap_length_median_1,connection_1,num_turns_1,gap_length_mean_2,gap_length_median_2,connection_2,num_turns_2,gap_length_mean_3,gap_length_median_3,connection_3,num_turns_3,gap_length_mean_4,gap_length_median_4,connection_4,num_turns_4,gap_length_mean_5,gap_length_median_5,connection_5,num_turns_5,gap_length_mean_6,gap_length_median_6,connection_6,num_turns_6,gap_length_mean_10,gap_length_median_10,connection_10,num_turns_10,gap_length_mean_12,gap_length_median_12,connection_12,num_turns_12,gap_length_mean_15,gap_length_median_15,connection_15,num_turns_15,gap_length_mean_20,gap_length_median_20,connection_20,num_turns_20,gap_length_mean_24,gap_length_median_24,connection_24,num_turns_24,gap_length_mean_30,gap_length_median_30,connection_30,num_turns_30,gap_length_mean_40,gap_length_median_40,connection_40,num_turns_40,gap_length_mean_60,gap_length_median_60,connection_60,num_turns_60,gap_length_mean_120,gap_length_median_120,connection_120,num_turns_120
63,69,63_69,0.0,380.10526315789474,433.0,48.36933333333333,95.0,317.82456140350877,381.0,45.729,57.0,333.625,416.5,43.495,40.0,395.6666666666667,435.5,43.80533333333333,36.0,408.6551724137931,433.0,44.00833333333333,29.0,408.15384615384613,435.5,43.61,26.0,425.2857142857143,372.0,39.89833333333333,14.0,384.6666666666667,400.0,38.244,9.0,384.6666666666667,400.0,36.055,9.0,321.2,400.0,32.406666666666666,5.0,321.2,400.0,29.488,5.0,321.2,400.0,25.11,5.0,321.2,400.0,17.813333333333333,5.0,321.2,400.0,3.22,5.0,321.2,400.0,0.0,5.0
69,63,63_69,0.0,380.10526315789474,433.0,85.06033333333333,95.0,317.82456140350877,381.0,79.644,57.0,333.625,416.5,75.839,40.0,395.6666666666667,435.5,70.91866666666667,36.0,408.6551724137931,433.0,67.61083333333333,29.0,408.15384615384613,435.5,65.733,26.0,425.2857142857143,372.0,58.721666666666664,14.0,384.6666666666667,400.0,57.426,9.0,384.6666666666667,400.0,56.04,9.0,321.2,400.0,54.053333333333335,5.0,321.2,400.0,53.032,5.0,321.2,400.0,52.04,5.0,321.2,400.0,50.38666666666666,5.0,321.2,400.0,47.08,5.0,321.2,400.0,39.2,5.0
63,69,63_69,1.0,,,,,473.5263157894737,582.5,51.00966666666667,38.0,451.5625,439.0,48.844,32.0,184.38095238095238,374.0,47.65266666666667,21.0,171.4,381.0,46.151666666666664,15.0,195.21428571428572,378.0,43.38,14.0,393.1333333333333,458.0,48.11833333333333,15.0,420.5882352941176,458.0,48.976,17.0,502.5833333333333,462.0,49.7925,12.0,483.1111111111111,344.0,47.39,9.0,464.0,467.5,47.0,4.0,464.0,467.5,47.0,4.0,,,47.0,0.0,,,47.0,0.0,,,6.44,0.0
69,63,63_69,1.0,,,,,473.5263157894737,582.5,90.47666666666667,38.0,451.5625,439.0,89.1675,32.0,184.38095238095238,374.0,88.36933333333333,21.0,171.4,381.0,87.55416666666666,15.0,195.21428571428572,378.0,85.945,14.0,393.1333333333333,458.0,76.5,15.0,420.5882352941176,458.0,74.04,17.0,502.5833333333333,462.0,69.9975,12.0,483.1111111111111,344.0,63.39,9.0,464.0,467.5,61.82,4.0,464.0,467.5,60.04,4.0,,,57.72,0.0,,,57.0,0.0,,,54.96,0.0
63,69,63_69,2.0,,,,,,,,,361.5217391304348,581.0,52.769,23.0,461.42105263157896,719.0,49.876666666666665,19.0,359.23809523809524,374.0,48.4775,21.0,280.6470588235294,322.0,50.197,17.0,341.85714285714283,536.0,41.99666666666667,7.0,363.2,413.5,44.196,10.0,294.75,227.0,46.1775,8.0,559.2,467.5,50.236666666666665,10.0,549.0,463.5,50.468,10.0,498.4,344.0,47.585,5.0,464.0,467.5,47.0,4.0,,,47.0,0.0,,,47.0,0.0
69,63,63_69,2.0,,,,,,,,,361.5217391304348,581.0,90.1745,23.0,461.42105263157896,719.0,89.988,19.0,359.23809523809524,374.0,89.94833333333334,21.0,280.6470588235294,322.0,87.254,17.0,341.85714285714283,536.0,87.24166666666666,7.0,363.2,413.5,81.29,10.0,294.75,227.0,76.795,8.0,559.2,467.5,76.0,10.0,549.0,463.5,71.608,10.0,498.4,344.0,64.085,5.0,464.0,467.5,62.31333333333333,4.0,,,58.08,0.0,,,57.0,0.0
63,69,63_69,3.0,,,,,,,,,,,,,485.63157894736844,581.0,52.14266666666666,19.0,407.7647058823529,620.0,51.96083333333333,17.0,645.2666666666667,719.0,47.491,15.0,22.25,378.0,50.306666666666665,8.0,-224.75,378.0,42.564,4.0,341.85714285714283,536.0,42.495,7.0,61.0,189.0,46.0,5.0,237.14285714285714,189.0,47.484,7.0,505.57142857142856,466.0,52.0,7.0,498.4,344.0,47.78,5.0,464.0,467.5,47.0,4.0,,,47.0,0.0
69,63,63_69,3.0,,,,,,,,,,,,,485.63157894736844,581.0,90.96533333333333,19.0,407.7647058823529,620.0,89.18,17.0,645.2666666666667,719.0,91.081,15.0,22.25,378.0,87.86666666666666,8.0,-224.75,378.0,90.6,4.0,341.85714285714283,536.0,85.6125,7.0,61.0,189.0,77.0,5.0,237.14285714285714,189.0,76.472,7.0,505.57142857142856,466.0,75.91,7.0,498.4,344.0,64.46666666666667,5.0,464.0,467.5,62.0,4.0,,,57.0,0.0
63,69,63_69,4.0,,,,,,,,,,,,,,,,,554.7692307692307,584.0,51.248333333333335,13.0,110.3,278.0,54.627,10.0,284.15384615384613,322.0,48.325,13.0,184.33333333333334,247.0,52.604,9.0,-224.75,378.0,42.955,4.0,341.85714285714283,536.0,42.99333333333333,7.0,462.8,536.0,46.0,5.0,223.8,189.0,46.355,5.0,599.6,469.0,52.0,5.0,,,47.0,0.0,,,47.0,0.0
69,63,63_69,4.0,,,,,,,,,,,,,,,,,554.7692307692307,584.0,91.00833333333334,13.0,110.3,278.0,89.339,10.0,284.15384615384613,322.0,87.89,13.0,184.33333333333334,247.0,86.24,9.0,-224.75,378.0,90.75,4.0,341.85714285714283,536.0,84.15,7.0,462.8,536.0,77.0,5.0,223.8,189.0,76.59,5.0,599.6,469.0,75.88,5.0,,,62.97,0.0,,,57.0,0.0
63,69,63_69,5.0,,,,,,,,,,,,,,,,,,,,,554.7692307692307,584.0,50.911,13.0,481.25,488.0,48.63,8.0,389.0,437.5,47.79,8.0,269.25,329.5,53.005,4.0,,,41.0,0.0,263.6,291.0,42.392,5.0,413.0,265.0,46.0,3.0,518.8,466.0,48.473333333333336,5.0,498.4,344.0,48.17,5.0,,,47.0,0.0
69,63,63_69,5.0,,,,,,,,,,,,,,,,,,,,,554.7692307692307,584.0,91.01,13.0,481.25,488.0,92.00666666666666,8.0,389.0,437.5,88.268,8.0,269.25,329.5,86.3,4.0,,,90.33333333333333,0.0,263.6,291.0,85.58,5.0,413.0,265.0,77.0,3.0,518.8,466.0,76.12,5.0,498.4,344.0,65.2,5.0,,,59.16,0.0
63,69,63_69,6.0,,,,,,,,,,,,,,,,,,,,,,,,,819.0,873.0,47.98166666666667,8.0,550.4285714285714,510.0,47.976,7.0,284.15384615384613,322.0,49.9875,13.0,-224.75,378.0,47.94,4.0,,,41.0,0.0,355.1666666666667,537.5,43.99,6.0,-467.0,-467.0,46.0,2.0,621.5,463.5,52.0,4.0,691.0,691.0,47.0,1.0
69,63,63_69,6.0,,,,,,,,,,,,,,,,,,,,,,,,,819.0,873.0,88.70666666666666,8.0,550.4285714285714,510.0,91.808,7.0,284.15384615384613,322.0,87.405,13.0,-224.75,378.0,89.73333333333333,4.0,,,90.2,0.0,355.1666666666667,537.5,81.705,6.0,-467.0,-467.0,77.0,2.0,621.5,463.5,75.82,4.0,691.0,691.0,62.0,1.0
63,69,63_69,7.0,,,,,,,,,,,,,,,,,,,,,,,,,42.22222222222222,228.0,55.94,9.0,728.25,871.0,47.006,8.0,,,43.9575,0.0,269.25,329.5,52.67333333333333,4.0,-224.75,378.0,44.128,4.0,262.0,262.0,41.0,1.0,413.0,265.0,46.0,3.0,351.0,466.0,52.0,3.0,388.3333333333333,302.0,47.0,3.0
69,63,63_69,7.0,,,,,,,,,,,,,,,,,,,,,,,,,42.22222222222222,228.0,89.65333333333334,9.0,728.25,871.0,90.354,8.0,,,89.44,0.0,269.25,329.5,86.0,4.0,-224.75,378.0,91.0,4.0,262.0,262.0,89.52,1.0,413.0,265.0,77.0,3.0,351.0,466.0,76.0,3.0,388.3333333333333,302.0,62.0,3.0
63,69,63_69,8.0,,,,,,,,,,,,,,,,,,,,,,,,,817.5,817.5,52.263333333333335,2.0,-228.0,-244.5,54.648,4.0,481.25,488.0,51.4875,8.0,262.8,301.0,51.0,10.0,,,54.0,0.0,,,41.0,0.0,510.0,537.5,44.986666666666665,4.0,684.3333333333334,711.0,46.71,3.0,,,47.0,0.0
69,63,63_69,8.0,,,,,,,,,,,,,,,,,,,,,,,,,817.5,817.5,91.50666666666666,2.0,-228.0,-244.5,87.802,4.0,481.25,488.0,93.0,8.0,262.8,301.0,87.20666666666666,10.0,,,86.48,0.0,,,90.5,0.0,510.0,537.5,79.27333333333333,4.0,684.3333333333334,711.0,76.18,3.0,,,62.94,0.0
63,69,63_69,9.0,,,,,,,,,,,,,,,,,,,,,,,,,507.0,581.0,50.233333333333334,11.0,335.8333333333333,278.0,54.606,6.0,832.7142857142857,1023.0,45.7825,7.0,355.3333333333333,553.0,45.65,3.0,184.33333333333334,247.0,51.208,9.0,-224.75,378.0,44.91,4.0,117.66666666666667,262.0,41.0,3.0,-467.0,-467.0,46.0,2.0,,,47.0,0.0
69,63,63_69,9.0,,,,,,,,,,,,,,,,,,,,,,,,,507.0,581.0,90.51,11.0,335.8333333333333,278.0,90.876,6.0,832.7142857142857,1023.0,89.6925,7.0,355.3333333333333,553.0,88.57333333333334,3.0,184.33333333333334,247.0,86.0,9.0,-224.75,378.0,91.0,4.0,117.66666666666667,262.0,89.02666666666667,3.0,-467.0,-467.0,77.0,2.0,,,63.0,0.0
63,69,63_69,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6666666666666,662.0,51.554,3.0,124.0,723.0,54.81,3.0,721.0,721.0,45.47666666666667,1.0,365.57142857142856,322.0,50.58,7.0,,,54.0,0.0,,,41.0,0.0,,,46.0,0.0,797.0,797.0,46.86,2.0
69,63,63_69,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6666666666666,662.0,91.408,3.0,124.0,723.0,88.0275,3.0,721.0,721.0,91.01333333333334,1.0,365.57142857142856,322.0,87.848,7.0,,,86.6,0.0,,,90.0,0.0,,,77.0,0.0,797.0,797.0,63.0,2.0
63,69,63_69,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5,483.5,50.268,10.0,104.42857142857143,228.0,55.29,7.0,447.0,466.0,51.78333333333333,7.0,553.0,553.0,45.0,1.0,269.25,329.5,52.01,4.0,,,41.0,0.0,413.0,265.0,46.0,3.0,299.3333333333333,333.0,49.48,3.0
69,63,63_69,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5,483.5,90.612,10.0,104.42857142857143,228.0,89.82,7.0,447.0,466.0,93.0,7.0,553.0,553.0,88.688,1.0,269.25,329.5,86.0,4.0,,,90.66666666666667,0.0,413.0,265.0,77.0,3.0,299.3333333333333,333.0,67.4,3.0
63,69,63_69,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.5,817.5,52.4675,2.0,948.0,1010.5,48.2,4.0,,,44.372,0.0,199.28571428571428,168.0,51.0,7.0,-224.75,378.0,41.946666666666665,4.0,537.5,537.5,45.96,2.0,453.5,453.5,52.0,2.0
69,63,63_69,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.5,817.5,91.1675,2.0,948.0,1010.5,90.92333333333333,4.0,,,90.616,0.0,199.28571428571428,168.0,86.81,7.0,-224.75,378.0,91.0,4.0,537.5,537.5,77.0,2.0,453.5,453.5,75.64,2.0
63,69,63_69,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.5,410.5,50.9425,2.0,690.0,873.0,47.763333333333335,4.0,550.4285714285714,510.0,51.58,7.0,383.1666666666667,437.5,48.975,6.0,,,53.93333333333333,0.0,264.0,482.5,42.02,4.0,789.5,789.5,52.0,2.0
69,63,63_69,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.5,410.5,91.0925,2.0,690.0,873.0,86.49,4.0,550.4285714285714,510.0,93.0,7.0,383.1666666666667,437.5,88.0,6.0,,,88.46666666666667,0.0,264.0,482.5,86.41,4.0,789.5,789.5,76.0,2.0
63,69,63_69,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4444444444445,581.0,50.335,9.0,-545.0,-1212.0,56.16,3.0,358.0,358.0,51.96,2.0,,,45.0,0.0,,,54.0,0.0,262.0,262.0,41.0,1.0,512.0,512.0,52.0,1.0
69,63,63_69,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4444444444445,581.0,90.765,9.0,-545.0,-1212.0,88.51333333333334,3.0,358.0,358.0,90.972,2.0,,,88.86,0.0,,,86.0,0.0,262.0,262.0,89.04,1.0,512.0,512.0,76.0,1.0
63,69,63_69,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8333333333333,278.0,55.72,6.0,851.6666666666666,1162.5,42.052,6.0,,,42.915,0.0,269.25,329.5,51.346666666666664,4.0,,,41.0,0.0,270.5,270.5,52.0,2.0
69,63,63_69,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8333333333333,278.0,90.79333333333334,6.0,851.6666666666666,1162.5,89.736,6.0,,,90.02,0.0,269.25,329.5,86.0,4.0,,,90.0,0.0,270.5,270.5,76.0,2.0
63,69,63_69,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,618.0,52.623333333333335,1.0,723.0,723.0,53.928,1.0,802.0,802.0,51.025,2.0,125.0,101.0,51.0,6.0,,,41.0,0.0,405.5,405.5,47.42,2.0
69,63,63_69,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,618.0,91.0,1.0,723.0,723.0,87.388,1.0,802.0,802.0,93.0,2.0,125.0,101.0,86.41333333333333,6.0,,,90.0,0.0,405.5,405.5,76.0,2.0
